,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta2.5_19,None,26.565051177077994,14,10,9,8,9,0,"[0, 1, 1, 1, 1, 1, 2, 2]","[(9, 0), [9, 1], [9, 2], [9, 3], [9, 4], [9, 5], [9, 6], [9, 7], [9, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 0, 0]",2
1,softmaxBeta2.5_19,3,66.80140948635182,14,10,14,3,9,8,"[0, 0, 1, 1, 1, 1, 1]","[(9, 8), [10, 8], [11, 8], [12, 8], [13, 8], [14, 8], [14, 9], [14, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 1, 1]",1
2,softmaxBeta2.5_19,0,53.13010235415599,14,3,10,7,14,10,"[0, 1, 1, 1, 1, 1, 2]","[(14, 10), [13, 10], [12, 10], [11, 10], [11, 9], [11, 8], [11, 7], [10, 7]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0)]","[2, 2, 2, 0, 0, 0, 2]",2
3,softmaxBeta2.5_19,-1,81.86989764584403,14,3,14,10,10,7,"[0, 1, 1, 1, 1, 1, 1]","[(10, 7), [11, 7], [12, 7], [12, 8], [12, 9], [13, 9], [14, 9], [14, 10]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1)]","[0, 0, 2, 2, 0, 0, 2]",2
4,softmaxBeta2.5_19,1,45.0,14,3,10,6,14,10,"[1, 1, 1, 1, 1, 2, 2]","[(14, 10), [14, 9], [14, 8], [14, 7], [14, 6], [14, 5], [14, 4], [14, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 1, 1, 1]",1
5,softmaxBeta2.5_19,-3,81.86989764584403,10,6,12,1,14,3,"[0, 0, 1, 1]","[(14, 3), [14, 2], [14, 1], [13, 1], [12, 1]]","[(0, -1), (0, -1), (-1, 0), (-1, 0)]","[2, 2, 0, 0]",2
6,softmaxBeta2.5_19,-5,113.19859051364818,10,6,11,0,12,1,"[1, 1]","[(12, 1), [11, 1], [11, 0]]","[(-1, 0), (0, -1)]","[0, 2]",2
7,softmaxBeta2.5_19,0,58.736268305622566,10,6,6,2,11,0,"[0, 0, 0, 1, 1, 1, 1]","[(11, 0), [11, 1], [10, 1], [10, 2], [9, 2], [8, 2], [7, 2], [6, 2]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 2, 2, 2, 2]",2
8,softmaxBeta2.5_19,-1,81.86989764584403,10,6,3,6,6,2,"[0, 1, 1, 1, 1, 1, 2]","[(6, 2), [6, 3], [6, 4], [5, 4], [4, 4], [3, 4], [3, 5], [3, 6]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[0, 0, 2, 2, 2, 0, 0]",2
9,softmaxBeta2.5_19,5,45.0,10,6,9,0,3,6,"[0, 1, 1, 1, 1, 1, 2]","[(3, 6), [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
10,softmaxBeta2.5_19,3,46.84761026599459,9,0,4,2,10,6,"[0, 0, 1, 1, 1, 1, 1]","[(10, 6), [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [9, 0]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 1, 1]",1
11,softmaxBeta2.5_19,-5,113.19859051364818,4,2,10,1,9,0,"[0, 1]","[(9, 0), [9, 1], [10, 1]]","[(0, 1), (1, 0)]","[0, 2]",2
12,softmaxBeta2.5_19,-1,53.9726266148964,4,2,8,5,10,1,"[0, 1, 1, 1, 1, 1]","[(10, 1), [9, 1], [9, 2], [8, 2], [8, 3], [8, 4], [8, 5]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 2, 2, 2]",2
13,softmaxBeta2.5_19,1,81.86989764584403,4,2,4,9,8,5,"[0, 0, 1, 1, 1, 1, 1]","[(8, 5), [7, 5], [7, 4], [6, 4], [6, 3], [5, 3], [4, 3], [4, 2]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]","[0, 1, 0, 1, 0, 0, 1]",1
14,softmaxBeta2.5_19,5,45.0,4,9,10,8,4,2,"[0, 0, 0, 0, 0, 1, 1]","[(4, 2), [4, 3], [4, 4], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[0, 0, 0, 0, 0, 0, 1]",1
15,softmaxBeta2.5_19,-3,62.10272896905237,10,8,5,6,4,9,"[0, 0, 0, 0]","[(4, 9), [5, 9], [5, 8], [5, 7], [5, 6]]","[(1, 0), (0, -1), (0, -1), (0, -1)]","[0, 0, 2, 2]",2
16,softmaxBeta2.5_19,-5,113.19859051364818,10,8,4,7,5,6,"[0, 0]","[(5, 6), [5, 7], [4, 7]]","[(0, 1), (-1, 0)]","[0, 2]",2
17,softmaxBeta2.5_19,5,54.46232220802562,10,8,10,1,4,7,"[0, 0, 0, 1, 1, 1, 1]","[(4, 7), [4, 8], [5, 8], [6, 8], [7, 8], [8, 8], [9, 8], [10, 8]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[1, 0, 0, 0, 0, 0, 0]",1
18,softmaxBeta2.5_19,0,53.13010235415599,10,1,14,5,10,8,"[0, 0, 1, 1, 1, 1, 1]","[(10, 8), [11, 8], [12, 8], [13, 8], [13, 7], [14, 7], [14, 6], [14, 5]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1)]","[2, 2, 2, 0, 2, 0, 0]",2
