,name,condition,angle,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,goal,beanEaten
0,softmaxBeta-1_5,None,27.70755060012231,1,3,0,9,12,10,"[0, 21723, 0, 21723, 1, 21723, 1, 21723, 1, 21723, 1, 21723, 2]","[(12, 10), [11, 10], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9], [0, 9]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2
1,softmaxBeta-1_5,5,45.0,1,3,7,4,0,9,"[0, 21728, 0, 21728, 0, 21729, 0]","[(0, 9), [0, 8], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3]]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[0, 0, 0, 0, 0, 0, 1]",1
2,softmaxBeta-1_5,-5,125.5376777919744,7,4,0,4,1,3,"[0, 21732]","[(1, 3), [0, 3], [0, 4]]","[(-1, 0), (0, 1)]","[2, 0]",2
3,softmaxBeta-1_5,3,45.00000000000001,7,4,5,9,0,4,"[0, 21736, 0, 21736, 0, 21736, 0]","[(0, 4), [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 1, 1]",1
4,softmaxBeta-1_5,3,66.80140948635182,5,9,12,9,7,4,"[1, 21739, 1, 21739, 1, 21739, 1]","[(7, 4), [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[0, 0, 0, 1, 1, 0, 0]",1
5,softmaxBeta-1_5,5,45.0,12,9,11,3,5,9,"[0, 21744, 0, 21744, 0, 21744, 1]","[(5, 9), [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[0, 0, 0, 0, 0, 0, 1]",1
6,softmaxBeta-1_5,0,58.736268305622566,11,3,7,7,12,9,"[0, 21748, 0, 21748, 0, 21748, 1]","[(12, 9), [12, 8], [11, 8], [10, 8], [9, 8], [9, 7], [8, 7], [7, 7]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[0, 0, 2, 2, 0, 2, 2]",2
7,softmaxBeta-1_5,0,90.0,11,3,3,3,7,7,"[0, 21752, 1, 21752, 1, 21752, 1, 21752]","[(7, 7), [8, 7], [8, 6], [8, 5], [8, 4], [9, 4], [9, 3], [10, 3], [11, 3]]","[(1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0)]","[1, 0, 0, 0, 1, 0, 1, 1]",1
8,softmaxBeta-1_5,-5,26.565051177077994,3,3,9,4,11,3,"[1, 21756, 1]","[(11, 3), [11, 4], [10, 4], [9, 4]]","[(0, 1), (-1, 0), (-1, 0)]","[2, 0, 0]",2
9,softmaxBeta-1_5,5,54.46232220802562,3,3,3,10,9,4,"[0, 21760, 0, 21760, 1, 21760, 1]","[(9, 4), [8, 4], [7, 4], [6, 4], [6, 3], [5, 3], [4, 3], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[0, 0, 0, 1, 0, 0, 0]",1
